date,username,tweet,Subjectivity,Polarity,Analysis
2022-10-05 7:05:58,nvroost,Pemerintah Indonesia terus menyelesaikan persiapan G20 Summit Bali Economic.,0.2,0.2,Positive
2022-10-05 6:51:09,tempodotco,Sandiaga mempersiapkan 23 hotel G20 Delegasi KTT Bali Tempobusiness,0,0,Neutral
2022-10-05 6:48:58,Cah_Beler,Dukungan Keberhasilan Implementasi G20 Summit Bali Kemenkominfo Mendukung Telekomunikasi Infrastruktur Peningkatan Kecepatan Internet Seluler 4G Memfasilitasi Ekspansi 5G Pengaturan Jaringan Kabel Aerial Persiapan Jaringan Cadangan Cadangan,0,0.3,Positive
2022-10-05 6:44:04,Cah_Beler,Menteri Komunikasi Informasi Mengatakan Pusat Media Persiapan Kapasitas KTT G20 1 500 Pusat Media Terletak Bali International Convention Center BICC Hotel Westin Nusa Dua Bali Akan Beroperasi Mulai 13 November 2022,0.075,-0.05,Negative
2022-10-05 6:28:43,goseolcom,APAN AWORD G20 Summit Diperiksa Kesiapan Bandara Bali,0,0,Neutral
2022-10-05 6:27:16,kompascom,Menteri Koordinasi Marves Luhut Binsar Pandjaitan memantau persiapan di depan G20 Bali Summit November 2022,0,0,Neutral
2022-10-05 6:18:01,KompasEkonomi,Luhut Persiapan G20 Bali Summit Patent,0,0,Neutral
2022-10-05 6:00:33,nyeknih,Pemerintah Indonesia terus memancarkan persiapan G20 Summit Bali berjalan dengan lancar.,0.2,0.2,Positive
2022-10-05 6:00:19,Marquetalove,JOKOWI Lanjutkan menyelesaikan persiapan Seri Puncak Puncak G20 Konferensi Summit Bali Economitap.,0,0,Neutral
2022-10-05 6:00:02,_inibiann,Finalisasi Persiapan Puncak Seri G20 Acara Terjadwal Bali 15 November 1622 Ekonomi Ekonomi Memperkuat Mariberinvestadiindonesia,0,0,Neutral
2022-10-05 6:00:01,Ekspektasi6,Pemerintah Indonesia menyelesaikan Sorotan Persiapan G20 Summit Bali 15 November 1622 Ekonomi.,0.2,0.2,Positive
2022-10-05 6:00:01,fataqi_z,DEPAN KTT G20 Persiapan Bali Persiapan Ekonomi Ekonomi Berkelanjutan memperkuat kesuksesan,0.1,0.25,Positive
2022-10-05 6:00:00,zahro1945,Pemerintah Indonesia Memfokuskan Persiapan G20 Acara KTT Bali Economitap Memperkuat Mariberinvestadiindonesia,0,0,Neutral
2022-10-05 6:00:00,KamidiaD,Pemerintah Indonesia terus menyelesaikan Sorotan Persiapan G20 KTT Konferensi Tingkat Tinggi yang dijadwalkan berlangsung Bali 15 November 1622 Ekonomi.,0.37,0.18,Positive
2022-10-05 5:11:37,ZilaAr_,Mendukung Implementasi Keberhasilan G20 Summit Bali Kominfo Mendukung Telekomunikasi Infrastruktur Peningkatan Kecepatan Internet Seluler 4G Memfasilitasi Ekspansi Jaringan 5G,0.95,0.75,Positive
2022-10-05 4:42:08,BUMNMamujuJitu,Stasiun Energi Hijau Ges Ready Serve G20 Summit Delegasi Bali November 2022 Kendaraan Kendaraan G20 Aktivitas Sebagian besar menggunakan kendaraan energi ramah lingkungan yang memberi energi pada Anda gespertamindukungung20,0.45,0.21875,Positive
2022-10-05 4:37:52,AryPrasetyo_85,"Dukungan Implementasi Keberhasilan G20 Summit Bali, Mendukung Infrastruktur Telekomunikasi Meningkatkan Kecepatan 4G Fasilitasi Internet Seluler, Ekspansi Pengaturan Jaringan 5G",0,0.3,Positive
2022-10-05 4:11:04,21BeritaTerkini,DEPAN G20 LUHUT Summit Pemeriksaan Kesiapan Layanan Bandara Bali,0,0,Neutral
2022-10-05 3:39:32,Bisniscom,DEPAN G20 LUHUT Summit Pemeriksaan Kesiapan Layanan Bandara Bali,0,0,Neutral
2022-10-05 0:51:00,SINDOnews,Dukungan Konektivitas Pengorganisasian G20 Summit Bali Pt Telekomunikasi 4 Hal Sindonews Cerita,0,0,Neutral
2022-10-05 0:39:35,bumnpwtjitu,Bumn Bumn Green Energy Station GES Siap melayani G20 Summit Delegasi Bali November 2022 Membutuhkan Kendaraan G20 Energizingyou Gespertamindukungung20 Pertaminapampintransisi Energi,0.4,0,Neutral
2022-10-04 23:49:37,kihutimes,Kepala Badan Manajemen Bencana Nasional BNPB LT. gen. Suharyanto menghadiri pertemuan tingkat menteri yang membahas Holding G20 Summit Konferensi tingkat tinggi diadakan Badung Bali Selasa 4 10,0.54,0.16,Positive
2022-10-04 22:40:30,CEOfficialID,Dukung konektivitas pengorganisasian G20 Summit Bali PT Telekomunikasi 4 Hal,0,0,Neutral
2022-10-04 22:24:42,klikwarta_com,DEPAN KTT G20 KTT BNPB menegaskan kesiapan wajah bencana potensial bali,1,0,Neutral
2022-10-04 22:23:26,detikfinance,PLN menyatakan banyak 66 SPKLU SIAP FILL KENDARAAN LISTRIK DIGUNAKAN ACARA PEAK G20 Summit Bali Bulan depan,0.3333333333,0.2333333333,Positive
2022-10-04 22:07:44,detikcom,G20 Summit Make Bali Rekomendasi Delegasi yang Dipenuhi Turis Tanggal Bali Tanggal G20 Tanggal Implementasi,0,0,Neutral
2022-10-04 22:06:19,beritasulselcom,PT Telekomunikasi Pastikan kelancaran G20 Summit Telecommunications Network Bali,0.5,0.4,Positive
2022-10-04 22:02:29,bumnpdgjitu,"Teman Bumn Green Energy Station GES Siap melayani G20 Summit Delegasi Bali November 2022 Membutuhkan Aktivitas Kendaraan G20, Energizingyou GespertamindukUNGG20 Pertaminapimimpintransisi Energi",0.4,0,Neutral
2022-10-04 22:00:25,bumnbogorjitu,Teman Bumn Green Energy Station GES Siap Delegasi G20 Summit Bali November 2022 Energizingyou Gespertamindukungung20 Energi Pertaminapimimpintransisi,0.4,0,Neutral
2022-10-04 21:54:14,Zyanpatra,BMKG memasang gempa bumi gempa bumi menuju lokasi G20 Summit Bali Note,0,0,Neutral
2022-10-04 21:45:04,jpnncom,bmkg segera memasang layar cuaca yang mengantisipasi gempa bumi tsunami bencana alam di depan g20 summit bali note lokasi bmkg,0.4,0.1,Positive
2022-10-04 20:16:57,jpnncom,Beritabali Jokowi Periksa 3 Tempat KTT G20 Bali Polda Alert Full,0.55,0.35,Positive
2022-10-04 20:12:12,MarlitaLolita,Kursus bangga G20 Summit Bali Sukses Safe G20Indonesia RecoverTogerCoverstronger G20Indonesia2022 Groupoftwentyindonesia Banten,0.5,0.5333333333,Positive
2022-10-04 20:11:09,DamaiSulbar,artinya jihad luas Bali Indonesia KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILARDAS NKRIHARGAMATI Malaqbi Melletediangang Manakarra Sulbarinfo Sulbarmoderate Polewalim Majene MamuJu MamuJutengah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah MamasaHah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah Mamasaah,0.3125,0.0625,Positive
2022-10-04 20:10:42,DamaiSulbar,firm acts splitting indonesian republic indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediatonganang manakarra sulbarinfo sulbarmoderate polewalim majene mamuju mamuju mamasa mamasa,0.4,-0.2,Negative
2022-10-04 20:09:11,DamaiSulbar,Cinta Nabi Negara Indonesia Bali KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILARDI NKRIHARGAMATI MALAQBI MELLETEDEANGANAN MANAKARRA SULBARINFO SULBARMODERAT POLEWALIM Majene MamuJu MamuJu Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa Mamasa,0.6,0.5,Positive
2022-10-04 20:07:49,DamaiSulbar,JIAT Ditafsirkan secara sempit KTT Bali Bali Lawanterorisme Damai Tangkalradicalisme Merdeka Pancasilardi Nkrihargamati Malaqbi Melletediangangan Manakarra Sulbarinfo Sulbarmoderat Majene MamuJu MamuJUJah MamasaGah,0.45,0.025,Positive
2022-10-04 20:07:10,kurniayy,G20 Bali KTT yang ramai wisatawan umum menyarankan hotel hotel menginap,0.06666666667,0,Neutral
2022-10-04 20:07:05,DamaiSulbar,Indonesia Bali KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILILADA NKRIHARGAMATI Malaqbi Melletediangang Manakarra Sulbarinter Sulbarmoderate Polewalimar Majene MamuJu Mamjuuan Mamasa Pasangkaya Topoyo,0,0,Neutral
2022-10-04 20:06:30,DamaiSulbar,Alasan Menanyai Pancasila Basis Negara Negara Indonesia Bali KTT Tawanterorisme Damai Tangkalradicalism Merdeka Pancasilardi Nkrihargamati Malaqbi Melletediangangan Manakarra Sulbarinfo Sulbarmoderat Polewalimandar,0.5,0.25,Positive
2022-10-04 20:05:48,DamaiSulbar,Harus terus membangun nilai keragaman toleransi persatuan Indonesia Bali KTT damai lawanterorisme tangkalradicalism Merdeka pancasilardi nkrihargamati malaqbi melletediangang manakarra sulbarinfo sulbarmoderat polewalimandar Majenene MajeneAn,0.5,0.25,Positive
2022-10-04 20:03:00,newsmerahputih,Telekomunikasi Menyiapkan Jaringan Infrastruktur Telekomunikasi Tingkat Tinggi Konferensi G20 Summit Bali Merah Whitecom Bali Teknologi Teknologi Telekomunikasi,0.54,0.16,Positive
2022-10-04 19:59:16,fathannibos,Kekayaan budaya Indonesia harus sering menyoroti G20 kemudian Summit G20 Bali Sukses Safe G20indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.15,0.225,Positive
2022-10-04 19:58:47,fathannibos,Orang -orang yang keren dengan antusias menyambut G20 Summit G20 Bali Sukses Safe G20indonesia RecoverTogerCoverTronger G20Indonesia2022 Groupoftwentyindonesia,0.3833333333,0.3833333333,Positive
2022-10-04 19:58:24,fathannibos,"lezat, banyak keunggulan Indonesia Summit G20 Bali Sukses Safe G20Indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia",0.5,0.575,Positive
2022-10-04 19:58:02,fathannibos,Summit Dunia Mata Indonesia Asli Terkenal G20 Bali Sukses Aman G20indonesia Recovertogetherrecoverstronar G20Indonesia2022 Groupoftwentyindonesia,0.5625,0.41875,Positive
2022-10-04 19:57:44,fathannibos,Kursus bangga G20 Summit Bali Sukses Safe G20Indonesia RecovertogetherRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.5,0.5333333333,Positive
2022-10-04 19:56:30,DEWITOGEL1,POLDA Bali mengundang komunitas mempertahankan ketertiban umum keamanan ke depan G20 Summit,0.06666666667,0,Neutral
2022-10-04 19:50:58,chatnews_id,Indonesia Mempersiapkan Sorotan G20 Negara Bagian KTT Bali,0,0,Neutral
2022-10-04 19:27:55,bocorantogelHK,POLDA Bali mengundang komunitas mempertahankan ketertiban umum keamanan ke depan G20 Summit,0.06666666667,0,Neutral
2022-10-04 19:13:32,Kemhan_RI,Kesiapan Mulai Bandara Ngurah Rai Melayani Penerbangan Kesiapan Perhotelan Akomodasi Tempat Tinggal Delegasi Menyediakan Unit Transportasi Listrik Mempopori Energi Hijau Energi Terbarukan Kementerian Pertahanan Kementerian Pertahanan,0.2,-0.1,Negative
2022-10-04 18:47:58,ArdinMark,Mari kita dukung sepenuhnya Summit G20 Bali Suara Bali G20Indonesia RecovertogetherRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-04 18:45:16,detikTravel,G20 Bali KTT yang ramai wisatawan umum menyarankan hotel hotel menginap,0.06666666667,0,Neutral
2022-10-04 18:42:40,KemensetnegRI,"5 Pastikan Kesiapan Bali Presiden Lokasi Tinjauan Presiden G20 Pertemuan Presiden Juga Pastikan Agenda Rinci Agenda G20 KTT Menutup Pertemuan Internasional Lainnya, yaitu KTT APEC ASEAN",0.375,0.2,Positive
2022-10-04 18:42:38,KemensetnegRI,4 Pertemuan juga membahas kesiapan Bali detail sumur sesi g20 KTT kemudian Indonesia berharap hasil keseluruhan diskusi g20 pemimpin dapat meringkas sederhana 34 paragraf,0.119047619,0,Neutral
2022-10-04 18:37:53,papaAntar,Infourourism membawa kabar kesiapan kabar baik di depan G20 Summit Bali Sandiaga Track,0.6,0.7,Positive
2022-10-04 18:30:30,cybereth_w,Batalkan G20 Juga WKWKWKWK Telekomunikasi Persiapan Panggilan Internet Infrastruktur G20 Summit Bali 99 1 persen,0,0,Neutral
2022-10-04 18:24:22,AndyRachmianto,Menteri Koordinasi yang Menyeret Tinjauan Marinves Ngurah Rai Tahura Mangrove Bandara Persiapan Konteks G20 Summit Bali 4 10 Mudah -mudahan KTT berjalan dengan lancar.,0.5,0.4,Positive
2022-10-04 17:35:23,Zyanpatra,Jokowi Periksa 3 Tempat KTT G20 Bali Polda Alert Full,0.55,0.35,Positive
2022-10-04 17:35:04,jpnncom,"Presiden Jokowi Dijadwalkan Periksa Tiga Tempat KTT G20 Bali Rabu, Besok, Kantor Polisi Bali Jokowi Lengkap",0.55,0.35,Positive
2022-10-04 17:19:20,reginanaung,Bangga Indonesia memimpin hosting G20 Bali Let's Dukungan Bersama G20 Suara Bali G20indonesia RecoverTogerRecoversTronger G20Indonesia2022 Groupoftwentyindonesia,1,0.8,Positive
2022-10-04 17:09:01,DiskominfoPWK,Sampurasun Sobatnet Khusus Berlokasi BICC Westin Resort Nusa Dua Bali Kominfo Media Center Menjadi Dapur G20 Media Center Informasi KTT Mulai beroperasi 13 November 2022 Upaya Membangun Komunikasi Publik yang Semakin Terpadu Terpadu Terpadu,0.2095238095,0.03928571429,Positive
2022-10-04 16:04:05,ber2dulu,Persiapan G20 Summit Sandiaga Uno Paspor Valid 10 Tahun Akses Internasional Bali Dibuka,0,0,Neutral
2022-10-04 13:38:02,KompasEkonomi,23 Hotel Bali Siap Delegasi Summit G20,0.7,0.5,Positive
2022-10-04 13:33:20,Johnss___,Bali Mandara Toll Road Resmi Dukungan Smooth Running G20 Summit 15 November 16 2022 Bali,0.5,0.4,Positive
2022-10-04 13:30:38,Johnss___,Puncak G20 KTT Memulihkan Ekonomi Global Diadakan Nusa Dua Bali Beberapa fasilitas penginapan mengakomodasi 21 00 Delegasi,0,0,Neutral
2022-10-04 13:27:26,Johnss___,Polisi Nasional Indonesia Siap Bali Siap Membawa Keamanan G20 Kepresidenan KTT Bali Kendaraan Listrik ramah lingkungan,0.5,0.2583333333,Positive
2022-10-04 13:25:41,Johnss___,Keamanan G20 Polri Summit Ready Membahag20 Secure G20 Presidency Summit Bali Kendaraan Listrik ramah lingkungan,0.5333333333,0.325,Positive
2022-10-04 13:24:37,mediaindonesia,Ahead G20 Summit Sandiaga 23 Hotel Bali Full dipesan,0.55,0.35,Positive
2022-10-04 13:18:05,Johnss___,Keamanan Menyambut KTTG20 Bali Polri Mempersiapkan Area Prioritas Keamanan Mengawasi Kegiatan Presiden Delegasi Pejabat Negara Hadiri Guard Penjaga KTT G20 Penjaga Kebijakan Pemerintah,0,0,Neutral
2022-10-04 13:17:39,Johnss___,Polisi Nasional Siap Aman Selamat Datang KKTTG20 Penjaga Bali Kebijakan Kepolisian Nasional Pemerintah Mobilisasi Ribuan Personel Kombinasi Polisi Regional Bali Polisi Regional Termasuk Area KTT G20,0.6666666667,0.4666666667,Positive
2022-10-04 13:14:15,Johnss___,"Persiapan G20 Summit Bali Lima Area Prioritas Kepolisian Nasional Daei, yaitu 1 Seminyak 2 Jimbaran 3 Nusa Dua Utara 4 Nusa Dua Selatan 5 Sanur Welcomeskttg20 Penjaga Kebijakan Pemerintah Guard",0,0,Neutral
2022-10-04 13:13:16,kompasiana,Summit G20 Bali 2022 Momentum Emas Lewatkan Promosikan Tujuan Turis Tikus Tikus Indonesia,0,0,Neutral
2022-10-04 13:09:08,LAN_RI,Kepala Tingkat Acara Puncak KTT G20 Diadakan 15 November 16 November Bali Kemenko Lembaga Investasi Maritim Diangkat Dukungan Acara Ketua yang Bertanggung Jawab,0.55,0.2,Positive
2022-10-04 13:08:40,Johnss___,Keamanan Bali G20 Summit Series Polda Bali Mempersiapkan Personalia Safeguard Series G20 KTT termasuk ttiwg tiimm nusa dua bali kawalg20 meningkatkan ekonomi,0,0,Neutral
2022-10-04 13:07:47,Johnss___,Polisi Nasional Polisi Tetap Polisi Nasional Siap Membawa Tugas Keamanan G20 Summit Bali Satu Langkah Program Pemulihan Ekonomi Nasional Meningkatkan Ekonomi Negara,0.4,0.2,Positive
2022-10-04 13:07:11,Johnss___,Keamanan G20 Bali KTT Ratusan Kendaraan Listrik Mempersiapkan Polisi Nasional Korlantas Safeguard G20 Summit Series Bali Kawalg20 Tingkatkan Ekonomi,0,0,Neutral
2022-10-04 13:06:39,Johnss___,Persiapan Keamanan Kawalg20 ADAM PERUMAHAN G20 Summit Bali Diadakan 15 November 1622 Bali Polisi Regional Membawa Operasi Pura Agung Keamanan G20 KTT Meningkatkan Ekonomi Negara,0,0,Neutral
2022-10-04 13:05:25,Johnss___,"Kawalg20 Meningkatkan Ekonomi Polisi Regional Bali, 11 Satuan Tugas Tugas Tugas Tugas Mengamankan Lokasi Perjalanan Lapangan G20 Penambahan Delegasi KTT, Polisi Bali juga Mempersiapkan Sistem Zonasi Pola Keamanan",0.6,0.4,Positive
2022-10-04 13:04:43,Johnss___,"Puncak G20 Summit Bali Meningkatkan Ekonomi G20 Summit Bali 15 November 16, Polisi Nasional Mempersiapkan 88 Mobil Listrik 94 Motor Listrik Keamanan Escort G20.",0,0,Neutral
2022-10-04 13:00:17,Johnss___,Polisi Nasional Siap Aman Implementasi G20 Summit Bali Upaya,0.55,0.3,Positive
2022-10-04 12:59:43,Johnss___,Total 6 826 Personel Menempatkan Poin Nomor Implementasi G20 Summit Bali Mengantisipasi Konferensi Gangguan Potensial.,0.875,0,Neutral
2022-10-04 12:58:51,Johnss___,Pengawal Manajemen 20 Bali Korlantas Polri Mempersiapkan Ratusan Kendaraan Listrik Mengawasi Implementasi G20 Summit Bali Meningkatkan Ekonomi Negara,0,0,Neutral
2022-10-04 12:58:04,Johnss___,Penyelesaian Persiapan 20 Peningkatan Ekonomi Bali Polisi Regional Memastikan Kesiapan Keamanan Memulai Fasilitas Personel Infrastruktur Dukungan Lancar Keamanan G20 KTT,0.5,0.4,Positive
2022-10-04 12:57:31,Johnss___,Mobil Listrik Keamanan Penyelesaian Akomodasi20 Korlantas Polri Mempersiapkan 88 Unit Mobil Listrik 94 Unit Motor Listrik Aman Pengawas KTT G20 15 November 1622 Bali Meningkatkan Ekonomi Negara,0.6,0.4,Positive
2022-10-04 12:29:11,mang_ib,"Selain itu, pertemuan juga membahas kesiapan Bali detail sumur sesi waktu g20 puncak menurut Airlangg Indonesia berharap hasil keseluruhan diskusi g20 pemimpin dapat sederhana meringkas 34 paragraf",0.1785714286,0,Neutral
2022-10-04 12:25:40,mang_ib,Presiden Returned Rapat Finalisasi Persiapan KTT G20 Diadakan Puncak Pertemuan G20 Negara Bali November 2022 Menjadi Lebih Dekat,0,0,Neutral
2022-10-04 12:19:25,waluhrebus,yakin pemerintah masih plongo planga bermain bermain bersalah wajah Indonesia G20 Summit Bali Bad banyak negara menyerang secara politis memojokkan Indonesia meskipun jelas mencurigai polisi regional jawa timur timur,0.5898148148,-0.01666666667,Negative
2022-10-04 12:17:21,sandiuno,Hari ini pergi Bali menghadiri beberapa agenda termasuk mengadakan rapat pertemuan koordinasi G20 Summit Together Peak Meeting diadakan 15 November 1622,0,0,Neutral
2022-10-04 11:50:00,inewsdotid,Turis Liburan Bali G20 Summit Sandiaga Uno Kamar Hotel Masih Tersedia Ubud Sanur,0.4,0.4,Positive
2022-10-04 11:49:18,Citralokadwipa,Presiden Joko Widodo langsung mengamati lokasi pertemuan G20 memastikan kesiapan Bali Host Presiden juga ingin memastikan agenda agenda terperinci agenda g20 summit tutup ASEan summit apec indononeamju jokowi,0.4166666667,0.2333333333,Positive
2022-10-04 11:49:16,Citralokadwipa,Pertemuan Puncak G20 State Bali semakin dekat membuat Presiden Joko Widodo Kabinet Pertemuan Ketua Menyelesaikan Berbagai Persiapan G20 KTT Merdeka Palace Jakarta Senin 3 10 22 Indonesiamju Jokowi,0.5,0,Neutral
2022-10-04 11:44:26,ariefskie,Mengadakan Pertemuan Puncak G20 Negara Bali November 2022 Mendekati Presiden Kabinet Pemimpin Kabinet Menyelesaikan Berbagai Persiapan G20 KTT Merdeka Palace Senin 3 Oktober 2022,0.5,0,Neutral
2022-10-04 11:37:31,papaAntar,Infourourism Tourist Holidays Bali Summit G20 Sandiaga memastikan masih tersedia kamar hotel Sanur Ubud,0.4,0.4,Positive
2022-10-04 11:34:32,redidit11,Mengadakan Pertemuan Puncak G20 Negara Bali November 2022 Mendekati Presiden Kabinet Pemimpin Kabinet Menyelesaikan Berbagai Persiapan G20 KTT Merdeka Palace Senin 3 Oktober 2022,0.5,0,Neutral
2022-10-04 11:07:51,santakalsel1,Menparekraf Menyebutkan hotel penerbangan Bali Ready G20 Summit,0.5,0.2,Positive
2022-10-04 9:53:32,Kemenperin_RI,"Host Indonesia KTT G20 Memastikan Kebutuhan Konferensi Logistik Mendukung Persyaratan Bertemu Acara Teratas Bali 15 November, Lanjutkan Memenuhi Kebutuhan Delegasi Tamu, G20updates G2022",0.375,0.375,Positive
2022-10-04 9:52:52,astarte2017,Pastikan Kesiapan Bali Presiden Presiden Joko Widodo Langsung Mengamati Lokasi G20 Pertemuan Presiden Juga Ingin Memastikan Pertemuan Agenda Terperinci G20 KTT Tutup KTT ASEAN APEC Indonesiamju Jokowi,0.4166666667,0.2333333333,Positive
2022-10-04 9:52:50,astarte2017,Pertemuan puncak G20 Negara Bali November 2022 Mendekati Presiden Joko Widodo Kembalikan Kabinet Pertemuan Pemimpin Menyelesaikan berbagai persiapan G20 KTT Merdeka Palace Jakarta Senin 3 10 22 Jokowi,0.5,0,Neutral
2022-10-04 9:36:12,diiddaaa,Memegang Pertemuan Puncak G20 Negara Bagian Bali November 2022 Presiden Lebih Dekat Joko Widodo Kabinet Pertemuan Dipimpin Menyelesaikan Berbagai Persiapan G20 KTT Merdeka Palace Jakarta,0.5,0,Neutral
2022-10-04 9:04:08,kumparan,"Sandiaga mengatakan persiapan G20 Summit Bali juga koridor, alias trek Kumparantravel",0,0,Neutral
2022-10-04 8:19:57,forjakeu,Temui Menteri Luar Negeri Retno Sekretaris Jenderal Konfirmasi PBB,0.3392857143,-0.025,Negative
2022-10-04 8:13:12,riea_mariska86,Sekretaris Jenderal PBB Antonio Guterres mengkonfirmasi kehadiran Menteri Luar Negeri Indonesia Retno Marsudi Meeting Sekretaris Jenderal PBB Antonio Guterres Dikonfirmasi Akan Menghadiri Konferensi Tingkat Tinggi G20 KTT 15 November 16 Bali,0.6108333333,0.1558333333,Positive
2022-10-04 7:47:27,MpokMae,Presiden Returned Rapat Finalisasi Persiapan KTT G20 Diadakan Puncak Pertemuan G20 Negara Bali November 2022 Menjadi Lebih Dekat,0,0,Neutral
2022-10-04 7:47:12,GueTionghoa,Presiden Returned Rapat Finalisasi Persiapan KTT G20 Diadakan Puncak Pertemuan G20 Negara Bali November 2022 Menjadi Lebih Dekat,0,0,Neutral
2022-10-04 7:46:53,DivaCatrii,Presiden Returned Rapat Finalisasi Persiapan KTT G20 Diadakan Puncak Pertemuan G20 Negara Bali November 2022 Menjadi Lebih Dekat,0,0,Neutral
2022-10-04 7:45:58,MSNindonesia,Pemerintah Tentu Hotel Bali SIMPLEY SIMPLEG G20,0.762962963,0.5,Positive
2022-10-04 7:35:43,nusabalicom,Acara Sisi Agenda Terbuka G20 1 KTT 1 182 Personil Secure Kunker Presiden Bali Nusabali Berita KTTG20 Keamanan Kunker,0.55,0.2,Positive
2022-10-04 6:48:02,KompasTravel,Pemerintah Tentu Hotel Bali SIMPLEY SIMPLEG G20,0.762962963,0.5,Positive
2022-10-04 1:39:59,KatokRombeng,Departemen KTT G20 Kementerian KTT Memperkuat Rabies Control Bali,0,0,Neutral
2022-10-03 23:18:15,hariankompas,"Substansi Persiapan Teknis KTT G20, Lives Weeks, terus matang Presiden Pemerintah Jokowi Review Lokasi G20 Rapat Bali November 2022 Ekonomi Kompas",0.1,0,Neutral
2022-10-03 23:03:55,mamavanenbas,Mengadakan Pertemuan Puncak G20 Negara Bali November 2022 Presiden Dekat Kembali Pertemuan Kabinet Pimpinan Menyelesaikan berbagai persiapan G20 KTT Merdeka Palace Jakarta Senin 3 Oktober 2022,0.5,0,Neutral
2022-10-03 23:00:03,CEOfficialID,Turis Liburan Bali G20 Summit Sandiaga Uno Kamar Hotel Masih Tersedia Ubud Sanur,0.4,0.4,Positive
2022-10-03 22:21:38,SINDOnews,Menparekraf Sandiaga Uno Akomodasi Kesiapan KTT G20 Bali Track Sindonews Sebaliknya,0,0,Neutral
2022-10-03 21:43:26,BUMNSerangJitu,Pertamina Ready Serve G20 Summit Delegation Bali November 2022 Membutuhkan Kendaraan Listrik G20 Gespertaminadukungg20 Kegiatan,0.5,0.2,Positive
2022-10-03 21:29:09,Laju_peTang,"Memastikan Presiden Host Kesiapan Bali Langsung Meninjau Lokasi G20 Pertemuan Presiden Juga Ingin Memastikan Agenda Rinci Agenda Agenda G20 Tutup Pertemuan Internasional Lainnya, yaitu KTT APEC ASEAN ASEAN",0.3125,0.175,Positive
2022-10-03 21:26:27,Laju_peTang,"Selain itu, pertemuan juga membahas kesiapan Bali detail sumur sesi waktu g20 puncak menurut Airlangg Indonesia berharap hasil keseluruhan diskusi g20 pemimpin dapat sederhana meringkas 34 paragraf",0.1785714286,0,Neutral
2022-10-03 21:23:03,Laju_peTang,Memegang Pertemuan Puncak G20 Negara -negara Bali November 2022 Mendekatkan Presiden Kabinet Pertemuan Terpimpin Menyelesaikan Berbagai Persiapan G20 KTT Merdeka Palace Jakarta Senin 3 Oktober 2022,0.5,0,Neutral
2022-10-03 20:41:41,Nov1R007,"Pastikan Kesiapan Bali Presiden Host Jokowi Langsung Mengamati Lokasi G20 Pertemuan Presiden Juga Ingin Memastikan Agenda Agenda Rinci Agenda G20 Tutup Waktu Tutup Pertemuan Internasional, yaitu KTT APEC ASEAN ASEAN",0.3125,0.175,Positive
2022-10-03 20:41:33,Nov1R007,"Selain itu, pertemuan juga membahas kesiapan Bali detail sumur sesi waktu g20 puncak menurut Airlangg Indonesia berharap hasil keseluruhan diskusi g20 pemimpin dapat sederhana meringkas 34 paragraf",0.1785714286,0,Neutral
2022-10-03 20:37:17,DamaiSulbar,firm acts splitting indonesian republic indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediatonganang manakarra sulbarinfo sulbarmoderate polewalim majene mamuju mamuju mamasa mamasa,0.4,-0.2,Negative
2022-10-03 20:36:39,DamaiSulbar,Polisi Regional Bali Pastikan terus membawa patroli secara rutin Indonesia Bali Summit lawanterorisme damai Tangkalradicalism Merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderat,0.5,0.25,Positive
2022-10-03 20:35:55,DamaiSulbar,"Kagumi nama persatuan kesatuan sila ketiga pancasila indonesia bali summit tangkalradicalism Merdeka pancasilardikalisme, basis negara nkrihargamati malaqbi melletedonganang manakarra sulbarinfo",0,0,Neutral
2022-10-03 20:35:09,DamaiSulbar,Selalu mendukung Polisi Nasional Indonesia Indonesia KTT Bali KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILARDI NKRIHARGAMATI Malaqbi Melletediangangan Manakarra Sulbarinfo Sulbarmoderat Polewalim Majene MamuJuuan,0,0,Neutral
